,"You can edit only 4000 items at once. For editing more than 4000 items, please contact our support team at 7400417400. [Batched Items cannot be edited]",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Item ID,"Item Name*
(mandatory field)",Description,Category,Item code,HSN Code,GST Tax Rate(%),Sales Price,Sales Tax inclusive,Purchase Price,Purchase Tax inclusive,MRP,Current stock,Low stock alert quantity,Visible on Online Store?,Discount,PART NO.
0a9d2836-a5ba-4e18-b792-36c6ead429dc,ADVIK PLN OIL PUMP,,OIL PUMP BAJAJ STAR,A3710,,0.00,145,Inclusive,0,Inclusive,0,2,,No,0,
e7ff8592-cee5-40e9-aca7-515d3b9c2fe5,ADVIK PLSR OIL PUMP,,OIL PUMP BAJAJ STAR,A2060,,0.00,141,Inclusive,0,Inclusive,0,2,,No,0,
6a89434d-ff41-40bd-a9be-e3c61b9df12f,ADVIK SHINE OIL PUMP ASSY,,OIL PUMP HH,A17700,,0.00,190,Inclusive,0,Inclusive,0,2,,No,0,
c1d83119-f09c-4e34-9cf6-f72bebded8a5,ADVIK STAR CITY P. TAP,,PETROL TAP,B421,,0.00,225,Inclusive,0,Inclusive,0,2,,No,0,
b1c4e066-8eee-4227-87e8-7720b6d7ce76,AIR PLN GEAR LEVER,,GEAR LEVER BAJAJ,186119065330,,0.00,140,Inclusive,0,Inclusive,0,0,,No,0,
3da90a21-ce5a-4900-a32a-7ba0159d070a,ALGI SS METAL BLK,,SIDE PANEL SS METAL,767123899981,,0.00,775,Inclusive,0,Inclusive,0,1,,No,0,
fa1cadf6-870a-4432-b6ba-7264188b43b4,ALLIED CD 100  PSN B.SHOE,,BREAK SHOE HH/TVS,ABSHHR51,,0.00,193,Inclusive,0,Inclusive,0,2,,No,0,
9e471cd8-d004-4afb-89d9-069a990dd9c6,ALLIED NIPPON 4S CLUTCH PLATE,,CLUTCH PLATE BAJAJ,ACPBAJCD113,,0.00,141,Inclusive,0,Inclusive,0,4,,No,0,
901926b1-e000-47d4-a45d-4d47e4d483e8,ALLIED PSN/CBZ B.SHOE,,BREAK SHOE HH/TVS,ABSHHR61,,0.00,154,Inclusive,0,Inclusive,0,1,,No,0,
e4fd83cc-6a84-45f0-9211-ed86dc035540,AMARON BTX2.5L BATTERY,,BATTERY,BTX2.5L,,0.00,1181,Inclusive,758,Inclusive,0,1,1.0,No,0,
59d741cf-5b9e-4701-890f-dbfb686f4c60,AMARON BTX7R BATTERY,,BATTERY,EAI0124Y145871,,0.00,1703,Inclusive,0,Inclusive,0,2,1.0,No,0,
804531c1-ccf0-4585-92c3-f465d02bfcf6,AMARON BTXL5 BATTERY,,BATTERY,APBTXL5,,0.00,1712,Inclusive,0,Inclusive,0,2,1.0,No,0,
8477bd12-ab4f-4e0a-90e7-da4db88b4159,AMARON BTZ4L BATTERY,,BATTERY,BTZ4L,,28.00,1365,Inclusive,683,Exclusive,0,2,1.0,No,0,
573c829c-4012-407e-8742-8e3662de4789,AMARON BTZ5L BATTERY,,BATTERY,BTZ5L,,0.00,1594,Inclusive,0,Inclusive,0,2,1.0,No,0,
706901a5-a83d-4c7d-92bd-e8ecafb6c018,AMRAT DIS FUEL TANK CAP,,FUEL TANK CAP,99612980332,,0.00,165,Inclusive,0,Inclusive,0,1,,No,0,
b386fa31-03b9-4b24-ad46-daf8040eb2eb,ANNA ACTIVA DIO SEAT CABLE,,SEAT CABLE,2207,,0.00,62,Inclusive,0,Inclusive,0,2,,No,0,
a487b3fa-dd51-4748-b741-2b90672016dd,ANNA SPL+ BS6CLUTH CABLE,,,1912D,,0.00,115,Inclusive,0,Inclusive,0,5,,No,0,
91300edc-6302-4652-9b1e-dbe8bcb76c30,ANNA SPL NEW BREAK CABLE,,BREAK CABLE HERO,1914,,0.00,125,Inclusive,0,Inclusive,0,4,,No,0,
840d74f0-5c48-4fcd-962c-e34f615da8bf,ANNA STR CITY ACC CABLE,,ACC CABLE TVS,ANNA2661,,0.00,160,Inclusive,0,Inclusive,0,5,,No,0,
ec41cb29-1685-4aac-afb0-a68564a00220,ANNA SUZUKI  FRO BREAK CABLE,,BREAK CABLE TVS,2604,,0.00,125,Inclusive,0,Inclusive,0,4,,No,0,
4305153d-9814-4abc-8a11-dfca0a59f15e,ANNA ZEUS BREAK CABLE ,,BREAK CABLE TVS,3204,,0.00,195,Inclusive,0,Inclusive,0,1,,No,0,
55a0d26a-9b7f-4e4d-8d92-d82d1695e5c8,APACHE GENUINE HORN SET,,HORN ALL,91406257038,,0.00,380,Inclusive,0,Inclusive,0,1,,No,0,
9f520b28-1631-43a2-b31d-fb4b87cbd589,APALA CB SHINE DX BLK/RED,,VISOR HH,APALA491,,0.00,973,Inclusive,0,Inclusive,0,0,,No,0,
4dfc141d-b87e-4080-a2dc-dce77486f418,AR 4S BXR ACC CABLE,,ACC CABLE BAJAJ,ARB4382,,0.00,115,Inclusive,0,Inclusive,0,0,1.0,No,0,
f67a47cb-ecbd-4ace-ae4d-4e45ac77e98b,AR 4S BXR P. TAP,,PETROL TAP,ZH6003,,0.00,206,Inclusive,0,Inclusive,0,2,,No,0,
43fa35d6-bc13-4b84-acdb-05f8da421757,AR 4S BXR P. TAP,,PETROL TAP,AR1059,,0.00,175,Inclusive,0,Inclusive,0,5,,No,0,
7e519433-59cb-41b7-8763-552f3614fb71,AR ACTIVA OLD ACC CABLE,,ACC CABLE ALL MOPED,ARH4203,,0.00,269,Inclusive,0,Inclusive,0,1,,No,0,
d651f450-7503-4064-a480-d1d6b74be5b9,AR ACTIVA REAR BREAK CABLE ,,BREAK CABLE MOPED,ARH4266,,0.00,213,Inclusive,0,Inclusive,0,2,,No,0,
1dfed39f-90f0-47a7-9f44-9e025d9fd723,ARB 6200 BEARING,,BEARING,ARB6200,,0.00,75,Inclusive,0,Inclusive,0,1,,No,0,
399cab2b-3f2f-4824-9015-b3867c504653,ARB 6201 BEARING,,BEARING,ARB6201,,0.00,70,Inclusive,0,Inclusive,0,2,,No,0,
dbc2507a-ccd3-432f-b48a-8a50856e6b77,ARB 6205 BEARING,,BEARING,ARB6205,,0.00,160,Inclusive,0,Inclusive,0,3,,No,0,
35abac17-9feb-49d1-b731-296e271fd573,AR CRUX P. TAP,,PETROL TAP,ZH5021,,0.00,223,Inclusive,0,Inclusive,0,3,,No,0,
50774219-822f-4c82-ad64-48f3fb3bdd99,AR CT100 ES CLUTCH CABLE,,CLUTCH CABLE BAJAJ ALL,ARB4452,,0.00,144,Inclusive,0,Inclusive,0,4,1.0,No,0,
43390e48-ada7-45e7-8767-06e1680ab0ff,AR CT100/PLSR P. TAP,,PETROL TAP,AR2030,,0.00,226,Inclusive,0,Inclusive,0,4,,No,0,
dc8b0c93-ff3a-4847-97f4-2b73fdcf9421,AR CT100 P. TAP,,PETROL TAP,AR1057A,,0.00,173,Inclusive,0,Inclusive,0,3,,No,0,
82dcb60f-5170-4754-b946-054c8d5877fc,AR DISC 125 FUEL TANK CAP,,FUEL TANK CAP,7180B,,0.00,324,Inclusive,0,Inclusive,0,4,,No,0,
3609cbf4-7840-4afb-b4e8-c9ef7f162a70,AR DISC P. TAP,,PETROL TAP,AR1054,,0.00,187,Inclusive,0,Inclusive,0,5,,No,0,
0972ac8c-6a68-4fb2-a3cb-e65d8b083418,ARF 4S BXR FUEL TANK CAP,,FUEL TANK CAP,ARF7191,,0.00,232,Inclusive,0,Inclusive,0,5,,No,0,
c90694bf-ecab-43ab-8fe5-97a164a73a9b,ARF 4S FUEL TANK CAP,,FUEL TANK CAP,ARF7150,,0.00,164,Inclusive,0,Inclusive,0,4,,No,0,
0bbc6356-e00d-4d79-9f3d-e34613cce4c7,ARF 4S SWITCH,,IGNITION SWITCH BAJAJ,7150,,0.00,172,Inclusive,0,Inclusive,0,2,,No,0,
419703cc-eac3-4085-98ba-1433560b630d,ARF APACHE FUEL TANK CAP,,FUEL TANK CAP,ARF7406,,0.00,418,Inclusive,0,Inclusive,0,1,,No,0,
69818382-4ab9-46a3-94b6-a8433ed7304f,ARF CBZ IG SW,,IGNITION SWITCH HH,ARF7271,,0.00,402,Inclusive,0,Inclusive,0,1,,No,0,
cb4d7a4e-d2c1-4a26-93dc-d62a4f25ca64,ARF CD100 FUEL TANK CAP,,FUEL TANK CAP,ARF7235,,0.00,161,Inclusive,0,Inclusive,0,1,,No,0,
